Date,Close,XOM,GOLD,BAC,DE_AGRI,BA,Labels
2012-05-23,29.11,82.04,79.7,7.17,75.95,71.57,011000
2012-05-24,29.07,82.61,80.75,7.14,75.67,71.39,001100
2012-05-25,29.06,82.08,80.96,7.15,75.14,70.0,100111
2012-05-29,29.56,81.93,80.8,7.44,76.29,70.4,000000
2012-05-30,29.34,79.79,80.41,7.2,75.81,69.39,000101
2012-05-31,29.19,78.63,79.35,7.35,73.87,69.61,001000
2012-06-01,28.45,77.92,87.26,7.02,71.52,67.24,101001
2012-06-04,28.55,77.83,88.13,6.9,70.59,67.5,001111
2012-06-05,28.505,77.6,88.63,7.1,71.65,67.58,111111
2012-06-06,29.35,80.18,91.52,7.64,73.51,69.02,010001
2012-06-07,29.23,80.69,87.11,7.42,73.51,69.95,111110
2012-06-08,29.65,80.84,87.59,7.56,74.31,69.94,000001
2012-06-11,28.895,80.27,87.18,7.28,72.54,70.11,111111
2012-06-12,29.29,81.26,89.78,7.49,74.06,72.58,001100
2012-06-13,29.13,80.63,90.54,7.5,73.27,72.06,111110
2012-06-14,29.34,82.13,91.99,7.66,74.71,71.85,111111
2012-06-15,30.02,83.22,92.7,7.9,75.35,71.99,001000
2012-06-18,29.84,83.11,94.41,7.76,74.89,71.9,111111
2012-06-19,30.7,84.48,94.43,8.11,77.03,72.92,110101
2012-06-20,30.93,84.97,94.27,8.14,76.86,73.01,000000
2012-06-21,30.135,82.11,88.91,7.82,75.06,71.37,101111
2012-06-22,30.7,82.11,89.44,7.94,75.53,71.96,001000
2012-06-25,29.865,81.24,90.14,7.6,74.41,71.05,110110
2012-06-26,30.02,82.4,89.89,7.615,76.0,70.93,110111
2012-06-27,30.17,83.2,89.27,7.77,78.08,71.87,000010
2012-06-28,29.91,83.1,87.15,7.74,78.24,71.58,111111
2012-06-29,30.59,85.57,90.01,8.18,80.87,74.3,001000
2012-07-02,30.56,85.34,90.83,8.05,80.45,73.18,111111
2012-07-03,30.76,86.28,93.7,8.06,81.72,74.27,000011
2012-07-05,30.7,85.57,92.59,7.82,81.98,74.44,000000
2012-07-06,30.185,84.8,91.21,7.66,80.7,73.69,000001
2012-07-09,30.0,83.65,90.86,7.56,80.53,74.03,000000
2012-07-10,29.74,83.11,89.89,7.48,78.6,73.22,010100
2012-07-11,29.3,84.38,89.89,7.63,78.16,71.52,000011
2012-07-12,28.63,84.12,89.67,7.48,78.26,71.71,111101
2012-07-13,29.39,85.47,90.41,7.82,77.48,73.51,100000
2012-07-16,29.44,85.05,90.31,7.81,76.78,72.97,110101
2012-07-17,29.66,85.73,89.03,7.92,75.94,73.11,110001
2012-07-18,30.45,86.21,88.04,7.53,75.66,73.89,100011
2012-07-19,30.665,86.21,87.82,7.26,75.69,74.86,000010
2012-07-20,30.115,85.95,86.19,7.07,75.88,73.89,000100
2012-07-23,29.28,85.21,83.96,7.09,75.15,72.91,000000
2012-07-24,29.15,84.58,83.73,7.04,73.87,72.03,011101
2012-07-25,28.83,85.24,87.69,7.07,73.73,74.03,111111
2012-07-26,29.16,86.52,89.24,7.17,75.03,74.91,111111
2012-07-27,29.755,87.45,91.35,7.31,78.1,75.51,011000
2012-07-30,29.64,87.56,91.9,7.28,77.32,74.86,000100
2012-07-31,29.47,86.85,89.48,7.34,76.82,73.91,010010
2012-08-01,29.41,86.91,88.84,7.22,77.53,72.77,001000
2012-08-02,29.19,85.88,89.3,7.18,76.41,71.99,111111
2012-08-03,29.75,87.55,90.63,7.43,77.51,72.81,101111
2012-08-06,29.95,87.45,93.03,7.64,78.43,72.89,111111
2012-08-07,30.26,87.92,95.3,7.67,78.97,74.46,110011
2012-08-08,30.33,88.28,94.72,7.67,79.17,74.6,101100
2012-08-09,30.5,88.2,98.28,7.72,78.68,74.28,011110
2012-08-10,30.42,88.44,99.41,7.74,79.37,74.21,000010
2012-08-13,30.39,88.14,97.89,7.72,79.76,74.19,010110
2012-08-14,30.13,88.2,96.8,7.78,80.13,73.81,100100
2012-08-15,30.2,88.0,96.69,7.87,75.1,73.07,111111
2012-08-16,30.78,88.67,98.04,7.93,75.51,73.64,100111
2012-08-17,30.9,88.4,97.5,8.0,76.94,73.91,000110
2012-08-20,30.74,87.95,97.37,8.15,77.89,73.83,101100
2012-08-21,30.8,87.46,97.53,8.19,77.65,73.27,011100
2012-08-22,30.54,87.73,98.82,8.22,77.03,72.8,001000
2012-08-23,30.255,87.31,100.53,8.15,76.12,70.36,111111
2012-08-24,30.56,88.05,100.71,8.16,76.67,71.09,100001
2012-08-27,30.69,87.74,99.82,8.07,75.27,71.38,010001
2012-08-28,30.63,88.1,98.98,7.96,73.81,71.52,100110
2012-08-29,30.65,87.9,97.93,8.0,74.32,71.44,001010
2012-08-30,30.32,87.2,97.96,7.91,74.53,70.82,111111
2012-08-31,30.82,87.3,102.97,7.99,75.11,71.4,000100
2012-09-04,30.385,87.12,101.66,8.0,74.12,70.87,111011
2012-09-05,30.39,87.33,102.39,7.95,74.82,71.92,111111
2012-09-06,31.345,88.99,108.7,8.35,77.04,72.82,011111
2012-09-07,30.95,89.92,111.47,8.8,78.22,72.89,000000
2012-09-10,30.72,89.48,110.42,8.58,77.19,71.08,110111
2012-09-11,30.79,89.62,110.23,9.03,78.25,71.27,001010
2012-09-12,30.78,89.55,110.59,8.97,78.79,70.96,111111
2012-09-13,30.935,91.23,114.35,9.4,80.37,71.58,111110
2012-09-14,31.21,92.3,120.34,9.55,82.0,71.28,001000
2012-09-17,31.21,91.91,121.41,9.3,81.02,69.92,000011
2012-09-18,31.175,91.65,120.78,9.23,81.31,70.45,001110
2012-09-19,31.052,90.57,121.53,9.29,81.98,69.9,110010
2012-09-20,31.45,91.52,120.08,9.19,82.29,69.85,011011
2012-09-21,31.19,91.92,123.86,9.11,82.7,69.97,000011
2012-09-24,30.78,91.88,120.75,9.1,82.95,70.03,000000
2012-09-25,30.39,91.74,118.18,8.925,81.65,69.38,001001
2012-09-26,30.165,91.23,119.32,8.815,81.41,70.25,011110
2012-09-27,30.16,91.8,123.13,8.97,82.1,70.1,000010
2012-09-28,29.76,91.45,122.995,8.83,82.47,69.595,011111
2012-10-01,29.49,91.8,126.88,8.96,82.6,70.01,100000
2012-10-02,29.66,91.72,124.17,8.93,82.22,69.53,100101
2012-10-03,29.86,91.7,122.5,9.11,81.91,69.86,111111
2012-10-04,30.03,92.22,125.38,9.41,82.83,69.94,010001
2012-10-05,29.85,92.55,124.71,9.32,82.78,70.89,010000
2012-10-08,29.78,92.68,124.38,9.28,82.77,70.57,000001
2012-10-09,29.28,92.13,122.05,9.21,81.73,70.64,000000
2012-10-10,28.98,91.03,121.68,9.21,81.19,70.34,011111
2012-10-11,28.95,91.17,122.28,9.34,82.37,70.83,100011
2012-10-12,29.2,91.03,121.22,9.12,82.44,71.85,111111
2012-10-15,29.51,91.51,122.02,9.44,83.23,72.25,011111
2012-10-16,29.49,92.38,123.83,9.46,84.56,73.48,111011
2012-10-17,29.59,93.39,124.98,9.44,85.81,73.63,010111
2012-10-18,29.495,93.48,119.9052,9.47,86.86,74.26,001000
2012-10-19,28.64,92.15,120.55,9.44,84.99,74.01,011110
2012-10-22,28.0,92.19,122.62,9.55,85.89,73.7,100000
2012-10-23,28.047,90.18,117.6082,9.36,85.03,72.82,000000
2012-10-24,27.9019,89.88,117.09,9.31,84.31,72.71,011010
2012-10-25,27.88,90.43,119.39,9.24,84.69,71.54,110010
2012-10-26,28.21,90.62,117.98,9.12,85.47,71.11,111100
2012-10-31,28.54,91.17,119.59,9.32,85.44,70.44,110111
2012-11-01,29.515,91.6,119.52,9.74,86.87,70.79,000100
2012-11-02,29.4998,90.27,116.66,9.85,85.6,70.05,111011
2012-11-05,29.63,90.63,117.2681,9.75,85.89,70.41,111111
2012-11-06,29.86,91.61,121.46,9.94,86.1,72.02,000000
2012-11-07,29.08,88.18,114.39,9.23,84.13,70.11,001101
2012-11-08,28.81,87.0695,115.0,9.39,83.59,70.98,110111
2012-11-09,28.83,87.21,112.34,9.43,84.29,73.25,010011
2012-11-12,28.22,87.32,109.29,9.39,85.68,73.69,000010
2012-11-13,27.0895,86.47,108.18,9.33,85.69,73.36,000000
2012-11-14,26.84,86.07,100.94,8.99,84.74,71.29,011110
2012-11-15,26.6607,86.14,101.93,9.09,85.39,71.04,010100
2012-11-16,26.5209,86.45,101.77,9.12,85.25,70.77,111111
2012-11-19,26.7277,87.67,106.73,9.49,86.25,71.96,000101
2012-11-20,26.71,87.5,105.42,9.63,85.99,72.54,110101
2012-11-21,26.95,88.01,104.61,9.77,82.83,73.15,111111
2012-11-23,27.7,89.09,107.39,9.9,83.97,73.74,000011
2012-11-26,27.385,88.62,105.91,9.835,84.46,74.27,000001
2012-11-27,27.08,87.35,103.9302,9.66,84.4,74.49,111100
2012-11-28,27.36,88.1,105.75,9.76,84.27,74.09,011111
2012-11-29,26.95,88.12,106.59,9.83,84.86,74.12,011101
2012-11-30,26.615,88.14,107.36,9.86,84.05,74.28,000000
2012-12-03,26.4294,87.61,105.4294,9.8,83.22,74.02,000111
2012-12-04,26.37,87.19,104.3623,9.91,83.5,74.05,110110
2012-12-05,26.67,87.73,102.75,10.46,84.24,73.87,110011
2012-12-06,26.725,88.0,102.26,10.455,84.73,73.98,011111
2012-12-07,26.455,88.6,102.33,10.635,85.43,74.64,101011
2012-12-10,26.94,88.41,102.64,10.57,85.78,75.53,110001
2012-12-11,27.32,88.99,101.4,10.51,85.43,75.82,011110
2012-12-12,27.24,89.45,103.13,10.61,86.25,75.47,000000
2012-12-13,27.11,88.58,99.84,10.54,85.55,74.32,000110
2012-12-14,26.81,88.08,99.65,10.58,85.93,74.02,111111
2012-12-17,27.095,88.87,100.08,11.0,86.37,74.65,110111
2012-12-18,27.56,89.56,99.68,11.36,86.86,75.52,000000
2012-12-19,27.31,88.4364,98.64,11.19,86.09,75.51,110111
2012-12-20,27.68,88.89,98.49,11.52,86.75,76.2,001000
2012-12-21,27.45,87.23,99.46,11.29,86.19,76.17,000000
2012-12-24,27.06,86.92,99.09,11.25,86.1,75.97,010111
2012-12-26,26.86,87.07,98.26,11.54,86.52,76.02,100000
2012-12-27,26.96,86.86,97.73,11.47,85.94,75.83,000000
2012-12-28,26.55,85.1,96.32,11.36,84.55,74.69,111111
2012-12-31,26.7097,86.55,99.2123,11.61,86.42,75.36,111111
2013-01-02,27.62,88.71,100.73,12.03,87.99,77.07,000001
2013-01-03,27.25,88.55,97.8,11.96,87.77,77.47,010111
2013-01-04,26.74,88.96,95.83,12.11,88.67,77.69,000000
2013-01-07,26.69,87.93,94.1,12.09,88.6,76.13,010000
2013-01-08,26.55,88.48,93.1704,11.98,87.68,74.13,101011
2013-01-09,26.7,88.14,94.09,11.43,89.06,76.76,011111
2013-01-10,26.46,89.1,96.57,11.78,89.91,77.09,110000
2013-01-11,26.83,89.61,95.18,11.63,89.62,75.16,100011
2013-01-14,26.89,89.58,93.93,11.47,89.86,76.55,101101
2013-01-15,27.21,89.53,94.15,11.55,89.73,76.94,000100
2013-01-16,27.04,89.47,93.52,11.78,89.56,74.34,110011
2013-01-17,27.25,90.2,92.87,11.28,90.1,75.26,010010
2013-01-18,27.25,90.8,92.27,11.14,90.96,75.04,011110
2013-01-22,27.15,90.92,97.33,11.35,92.66,74.16,100111
2013-01-23,27.61,90.7,96.26,11.42,92.77,74.29,110111
2013-01-24,27.63,91.35,96.11,11.53,93.24,75.32,110110
2013-01-25,27.88,91.73,94.77,11.62,93.47,75.03,100010
2013-01-28,27.911,91.11,93.94,11.48,93.99,74.0,111110
2013-01-29,28.01,91.76,95.5,11.49,95.05,73.65,000001
2013-01-30,27.85,90.67,94.89,11.38,94.94,74.59,000000
2013-01-31,27.45,89.97,94.16,11.32,94.06,73.87,111111
2013-02-01,27.93,90.04,95.65,11.71,94.65,74.87,001001
2013-02-04,27.44,89.15,98.39,11.48,93.15,75.21,110111
2013-02-05,27.495,89.74,96.64,11.88,93.39,75.89,011101
2013-02-06,27.34,89.79,96.95,11.93,92.69,76.29,000001
2013-02-07,27.283,88.25,95.16,11.84,92.17,77.43,110010
2013-02-08,27.55,88.61,94.21,11.76,92.81,76.56,100110
2013-02-11,27.86,88.28,91.65,11.86,93.23,75.87,110111
2013-02-12,27.88,88.46,90.86,12.245,93.97,75.99,110000
2013-02-13,28.03,88.67,90.69,12.17,90.68,74.78,100001
2013-02-14,28.04,88.52,89.47,12.13,90.57,74.93,000001
2013-02-15,28.01,88.36,85.89,12.03,89.75,75.03,110110
2013-02-19,28.045,89.32,85.8,12.19,90.37,74.65,000001
2013-02-20,27.87,88.97,82.202,11.8,88.23,74.78,000001
2013-02-21,27.49,88.59,82.15,11.42,87.06,76.01,110111
2013-02-22,27.76,89.2,81.87,11.44,87.13,76.66,001000
2013-02-25,27.37,87.7,82.64,11.03,85.55,75.03,011111
2013-02-26,27.37,88.51,85.55,11.13,86.5,75.65,110111
2013-02-27,27.81,89.53,84.4,11.3,87.82,77.36,010010
2013-02-28,27.8,89.55,82.87,11.23,87.83,76.9,100111
2013-03-01,27.95,89.43,81.42,11.34,87.89,77.28,100110
2013-03-04,28.15,88.95,80.58,11.41,87.97,77.09,111111
2013-03-05,28.35,89.61,81.48,11.55,90.11,78.66,001101
2013-03-06,28.09,89.56,84.42,11.92,89.27,79.08,100111
2013-03-07,28.14,88.71,82.3,12.26,89.77,81.05,010011
2013-03-08,28.0,88.97,80.94,12.07,90.88,81.23,011111
2013-03-11,27.87,89.16,81.19,12.15,91.44,82.94,101001
2013-03-12,27.91,89.16,82.67,12.01,90.85,84.16,110111
2013-03-13,27.915,89.26,81.8,12.06,91.34,84.75,111110
2013-03-14,28.135,89.83,83.14,12.11,92.2,84.62,000111
2013-03-15,28.035,89.37,82.37,12.57,92.24,86.43,101000
2013-03-18,28.1,88.77,82.98,12.56,91.82,85.18,101101
2013-03-19,28.18,88.58,83.05,12.71,90.57,85.51,111100
2013-03-20,28.315,88.63,83.06,12.78,87.74,85.37,001000
2013-03-21,28.11,88.17,85.54,12.57,86.89,84.33,111011
2013-03-22,28.25,89.29,85.72,12.56,87.72,84.82,000001
2013-03-25,28.16,89.02,84.28,12.4,86.88,84.85,011011
2013-03-26,28.155,90.13,84.57,12.28,87.26,86.62,111010
2013-03-27,28.37,90.58,86.33,12.23,87.45,86.2,100000
2013-03-28,28.605,90.11,85.98,12.18,85.98,85.85,110000
2013-04-01,28.61,90.77,85.05,12.15,85.08,85.25,100000
2013-04-02,28.8,90.58,82.94,12.15,84.04,84.09,000011
2013-04-03,28.56,89.93,79.61,11.81,84.8,84.36,101111
2013-04-04,28.595,89.77,80.32,11.94,85.69,84.95,101101
2013-04-05,28.7,89.01,81.09,11.97,85.68,86.17,000111
2013-04-08,28.59,88.6,80.51,12.21,86.48,86.75,111111
2013-04-09,29.61,88.77,83.01,12.25,86.68,87.21,100111
2013-04-10,30.28,88.68,81.39,12.32,87.1,87.82,010011
2013-04-11,28.935,89.22,79.11,12.27,87.58,88.53,000001
2013-04-12,28.79,88.99,75.27,12.17,86.14,88.89,000000
2013-04-15,28.69,86.49,69.04,11.98,82.95,86.77,111111
2013-04-16,28.97,86.61,70.332,12.28,83.18,86.89,000000
2013-04-17,28.825,86.08,66.89,11.7,82.56,86.69,011010
2013-04-18,28.79,86.62,70.27,11.44,82.57,86.12,111111
2013-04-19,29.765,87.45,71.56,11.66,83.46,87.96,111110
2013-04-22,30.83,88.09,75.0,11.72,83.82,86.94,010111
2013-04-23,30.6,89.3,74.16,12.07,84.78,88.18,111111
2013-04-24,31.76,89.43,80.19,12.31,85.12,90.83,101111
2013-04-25,31.94,88.07,81.29,12.44,86.03,91.67,000001
2013-04-26,31.79,88.0,79.95,12.42,85.49,92.85,111010
2013-04-29,32.61,88.21,81.43,12.38,88.83,91.9,111010
2013-04-30,33.1,88.99,81.78,12.31,89.3,91.41,000000
2013-05-01,32.72,87.51,79.39,12.14,87.77,91.18,110111
2013-05-02,33.16,88.63,78.9,12.19,89.54,92.21,110111
2013-05-03,33.49,90.02,78.64,12.24,90.54,93.74,111111
2013-05-06,33.75,90.58,78.79,12.88,91.13,94.19,010111
2013-05-07,33.31,91.15,78.14,12.9,91.73,94.79,011110
2013-05-08,32.99,91.7,80.52,13.02,92.35,94.04,000001
2013-05-09,32.66,91.03,80.25,12.91,92.19,94.61,100110
2013-05-10,32.69,90.14,78.62,13.02,92.3,94.24,100011
2013-05-13,33.03,90.1,76.61,12.98,92.58,94.76,110111
2013-05-14,33.53,91.11,74.67,13.34,93.77,96.11,110101
2013-05-15,33.845,91.24,72.0,13.44,89.64,97.02,101000
2013-05-16,34.08,90.7,74.12,13.36,89.39,96.58,110101
2013-05-17,34.87,91.76,71.47,13.43,86.97,98.92,111110
2013-05-20,35.08,92.52,74.43,13.51,88.04,98.72,010001
2013-05-21,34.85,92.8,74.29,13.44,87.59,98.75,001000
2013-05-22,34.61,92.19,74.59,13.31,86.83,97.93,001011
2013-05-23,34.15,91.79,76.19,13.21,87.18,99.75,100101
2013-05-24,34.269,91.53,73.98,13.24,86.29,100.0,110111
2013-05-28,35.02,92.38,72.97,13.35,86.34,100.11,001110
2013-05-29,34.88,92.08,75.82,13.48,87.35,99.09,111111
2013-05-30,35.03,92.09,79.31,13.83,87.41,100.54,000000
2013-05-31,34.9,90.47,78.38,13.66,87.11,99.02,111011
2013-06-03,35.59,91.46,80.27,13.55,88.35,100.74,000000
2013-06-04,34.99,90.79,78.37,13.36,87.15,99.61,000000
2013-06-05,34.78,89.65,77.79,13.09,85.9,98.49,111111
2013-06-06,34.96,90.23,79.08,13.2,86.09,99.76,110111
2013-06-07,35.67,91.45,77.3,13.38,86.81,102.49,001000
2013-06-10,35.47,91.12,77.58,13.3,86.2,102.24,000000
2013-06-11,34.84,90.46,75.44,13.12,85.24,101.75,100000
2013-06-12,35.0,89.74,75.39,13.06,84.32,100.88,011111
2013-06-13,34.715,91.33,75.49,13.21,85.6,102.16,000000
2013-06-14,34.4,90.58,75.34,13.07,84.88,101.83,110101
2013-06-17,35.0,91.51,74.79,13.21,84.81,103.03,010111
2013-06-18,34.98,91.93,72.61,13.27,85.0,104.08,000010
2013-06-19,34.59,91.0,70.23,13.19,85.08,102.25,000000
2013-06-20,33.49,89.05,65.67,12.89,82.89,99.64,011001
2013-06-21,33.265,89.48,66.712,12.69,82.47,99.98,100000
2013-06-24,33.715,88.48,63.0,12.3,81.0,97.85,011111
2013-06-25,33.67,89.11,63.73,12.67,82.45,98.67,110101
2013-06-26,34.35,89.8,60.48,12.76,82.15,100.75,111111
2013-06-27,34.62,90.04,62.04,13.01,82.95,103.15,011000
2013-06-28,34.545,90.35,64.0,12.86,81.25,102.44,001111
2013-07-01,34.36,90.3,64.13,12.93,81.31,103.24,010000
2013-07-02,33.94,90.64,62.7,12.9,80.9,101.47,111011
2013-07-03,34.01,90.69,64.46,12.83,80.99,102.89,110111
2013-07-05,34.21,91.57,61.88,13.06,81.44,104.2,110101
2013-07-08,34.325,92.25,61.13,13.28,81.35,104.37,111111
2013-07-09,34.35,93.34,61.98,13.53,83.91,104.68,100001
2013-07-10,34.7,92.82,60.7,13.37,82.87,105.5,111111
2013-07-11,35.685,93.27,67.88,13.51,84.25,106.88,010100
2013-07-12,35.67,93.4,66.25,13.78,83.94,101.87,100111
2013-07-15,36.17,93.25,64.64,13.88,84.42,105.66,111100
2013-07-16,36.27,93.3,69.01,13.92,83.96,104.23,010101
2013-07-17,35.74,93.46,67.37,14.31,83.6,104.79,010111
2013-07-18,35.44,94.38,67.15,14.76,83.66,107.63,011010
2013-07-19,31.4,95.17,70.33,14.75,84.05,106.96,101110
2013-07-22,32.01,94.83,73.63,14.92,84.78,106.86,011101
2013-07-23,31.82,95.2,74.3,14.94,83.9,107.79,100000
2013-07-24,31.96,94.99,71.73,14.71,82.59,106.95,000110
2013-07-25,31.39,94.97,71.72,14.83,82.9,106.7,101000
2013-07-26,31.62,94.79,73.31,14.73,82.81,105.6,001010
2013-07-29,31.54,94.03,73.37,14.52,83.02,104.81,100001
2013-07-30,31.85,93.81,72.9,14.52,82.98,105.73,001110
2013-07-31,31.84,93.75,74.27,14.6,83.07,105.1,000101
2013-08-01,31.67,92.73,72.65,14.95,83.05,106.7,100011
2013-08-02,31.89,91.95,70.58,14.84,83.4,107.9,001000
2013-08-05,31.7,91.59,71.27,14.8,82.8,107.5,000000
2013-08-06,31.58,91.47,66.74,14.64,81.2,107.04,100000
2013-08-07,32.063,91.34,66.21,14.53,80.99,106.42,111110
2013-08-08,32.89,91.78,70.41,14.61,82.32,105.84,001000
2013-08-09,32.7,90.72,73.15,14.45,81.74,105.33,101010
2013-08-12,32.87,89.89,74.66,14.41,83.38,104.24,000111
2013-08-13,32.23,89.4,74.57,14.51,83.91,106.23,101100
2013-08-14,32.35,88.95,76.92,14.6,82.34,104.16,001010
2013-08-15,31.79,88.16,79.29,14.32,84.36,102.73,101101
2013-08-16,31.8,87.91,80.25,14.42,84.11,103.47,000011
2013-08-19,31.393,86.92,78.19,14.15,84.52,104.72,101100
2013-08-20,31.62,86.83,80.38,14.29,83.25,104.63,000100
2013-08-21,31.61,86.42,77.46,14.34,82.51,103.91,111111
2013-08-22,32.39,86.98,78.63,14.57,83.25,105.14,111011
2013-08-23,34.75,87.52,80.95,14.57,83.5,105.48,001011
2013-08-26,34.15,87.09,81.1,14.49,84.77,105.53,000000
2013-08-27,33.26,86.82,78.78,14.11,83.48,103.21,010111
2013-08-28,33.02,88.84,78.08,14.12,84.12,103.27,101101
2013-08-29,33.55,87.27,79.33,14.17,83.8,104.93,000000
2013-08-30,33.4,87.16,78.02,14.12,83.64,103.92,001111
2013-09-03,31.88,87.15,79.06,14.25,84.06,105.01,011111
2013-09-04,31.195,87.76,80.03,14.32,84.48,106.37,100101
2013-09-05,31.235,87.35,77.87,14.37,82.55,106.65,001010
2013-09-06,31.152,87.25,77.9,14.36,82.61,106.07,110111
2013-09-09,31.655,88.04,76.4,14.48,83.88,107.19,100111
2013-09-10,32.39,87.82,73.43,14.61,84.18,108.17,111111
2013-09-11,32.74,88.84,73.53,14.65,84.31,109.23,000001
2013-09-12,32.69,87.98,69.92,14.48,83.19,109.8,111101
2013-09-13,33.03,88.4,71.54,14.49,82.49,111.33,011111
2013-09-16,32.801,88.67,71.77,14.53,83.54,115.67,111111
2013-09-17,32.93,88.94,73.6,14.55,83.71,117.11,111111
2013-09-18,33.32,89.58,79.19,14.715,84.51,118.4,100011
2013-09-19,33.64,89.28,76.86,14.61,85.1,119.04,000000
2013-09-20,32.791,88.66,73.38,14.44,83.82,116.63,000011
2013-09-23,32.74,87.75,72.46,14.14,84.01,117.51,000011
2013-09-24,32.455,87.36,71.54,14.09,84.26,119.0,101110
2013-09-25,32.505,87.14,72.64,14.14,84.64,118.51,100001
2013-09-26,32.77,87.07,72.11,14.08,83.08,119.38,100000
2013-09-27,33.27,86.9,71.73,13.9,82.37,118.74,100000
2013-09-30,33.28,86.04,71.53,13.8,81.39,117.5,100111
2013-10-01,33.58,86.0,70.48,13.9,82.22,117.75,110111
2013-10-02,33.92,86.08,70.07,14.06,82.3,117.84,000000
2013-10-03,33.86,85.5,69.11,14.0,82.09,115.24,111111
2013-10-04,33.88,86.32,69.72,14.05,82.55,117.2,001000
2013-10-07,33.3,85.9,71.22,13.81,82.46,116.69,000000
2013-10-08,33.01,85.51,69.45,13.69,82.21,115.44,100110
2013-10-09,33.07,85.16,69.1,13.84,82.6,114.47,110111
2013-10-10,33.76,86.04,68.88,14.23,82.92,118.9,110000
2013-10-11,34.13,86.95,68.21,14.19,82.31,117.98,111111
2013-10-14,34.45,87.6,69.97,14.35,83.1,119.46,101000
2013-10-15,34.49,86.79,72.06,14.24,82.36,118.18,110111
2013-10-16,34.64,87.31,69.47,14.56,82.97,120.34,111111
2013-10-17,34.92,87.48,72.07,14.66,83.65,122.29,110011
2013-10-18,34.96,87.55,71.73,14.63,84.19,122.52,101000
2013-10-21,34.99,87.23,72.7,14.52,84.17,121.47,011011
2013-10-22,34.58,87.98,75.56,14.52,84.54,122.48,000001
2013-10-23,33.76,87.61,73.01,14.21,84.08,129.02,011010
2013-10-24,33.72,88.42,75.642,14.17,84.28,128.98,101101
2013-10-25,35.73,87.97,76.73,14.26,83.55,131.19,011000
2013-10-28,35.57,88.23,78.18,14.23,83.47,129.88,010000
2013-10-29,35.52,88.93,76.01,14.15,82.65,129.66,101101
2013-10-30,35.54,88.81,77.09,14.17,82.21,129.68,010001
2013-10-31,35.405,89.62,73.9,13.97,81.84,130.5,110101
2013-11-01,35.525,89.82,71.48,14.02,81.64,133.03,111110
2013-11-04,35.94,92.1,73.65,14.04,81.79,132.79,100011
2013-11-05,36.64,91.99,73.52,13.93,81.8,133.57,111100
2013-11-06,38.18,93.22,74.26,13.96,81.8,133.09,001000
2013-11-07,37.5,91.96,77.24,13.8,81.56,131.51,110101
2013-11-08,37.78,92.73,76.68,14.32,81.5,133.49,010110
2013-11-11,37.59,92.96,75.8,14.4,81.86,132.53,000010
2013-11-12,37.36,92.67,73.08,14.32,82.12,132.33,100111
2013-11-13,38.155,92.59,71.89,14.64,82.84,133.17,011111
2013-11-14,38.021,93.22,73.5,14.795,82.85,135.09,010101
2013-11-15,37.841,95.27,73.28,14.92,82.83,136.08,010011
2013-11-18,37.2,95.45,72.87,14.92,83.66,138.36,001100
2013-11-19,36.74,95.42,74.23,15.2,82.81,136.98,100010
2013-11-20,37.08,94.68,71.46,15.14,84.52,132.45,110101
2013-11-21,37.4,94.69,70.66,15.59,83.85,132.93,110111
2013-11-22,37.57,95.01,70.02,15.64,84.77,135.97,110100
2013-11-25,37.64,95.09,69.21,15.81,84.68,133.0,000101
2013-11-26,37.35,94.27,68.05,15.88,83.84,134.78,101000
2013-11-27,37.6,93.8,68.98,15.83,83.8,134.72,101010
2013-11-29,38.13,93.48,70.75,15.82,84.24,134.25,110000
2013-12-02,38.45,93.52,67.29,15.73,83.87,134.16,010000
2013-12-03,38.31,94.39,65.59,15.54,82.71,132.0,111110
2013-12-04,38.94,94.67,67.37,15.63,85.38,131.5,000001
2013-12-05,38.0,94.13,65.65,15.43,84.86,132.73,110111
2013-12-06,38.36,95.65,65.44,15.56,85.32,135.18,111110
2013-12-09,38.705,95.84,65.66,15.58,87.2,134.68,001010
2013-12-10,38.11,95.71,67.96,15.56,88.04,133.7,000000
2013-12-11,37.61,94.26,65.3,15.25,87.28,132.56,010001
2013-12-12,37.22,95.36,63.81,15.25,86.84,132.96,001011
2013-12-13,36.69,95.31,64.08,15.18,87.18,133.83,111111
2013-12-16,36.885,97.22,64.35,15.24,88.87,134.72,000001
2013-12-17,36.52,96.75,63.88,15.18,88.3,135.88,110110
2013-12-18,36.58,99.54,63.35,15.69,89.41,135.49,000100
2013-12-19,36.25,99.43,62.87,15.75,89.41,135.17,100011
2013-12-20,36.8,98.68,61.2,15.6,90.08,136.67,001110
2013-12-23,36.62,98.51,61.77,15.69,90.64,136.4,111111
2013-12-24,37.08,99.22,62.75,15.7,90.86,136.83,110011
2013-12-26,37.44,100.9,62.56,15.65,91.12,138.27,011100
2013-12-27,37.29,101.51,62.96,15.67,90.7,136.9,000010
2013-12-30,37.29,100.31,61.62,15.54,90.82,135.92,111111
2013-12-31,37.41,101.2,62.81,15.57,91.33,136.49,001101
2014-01-02,37.16,99.75,65.24,16.1,90.26,136.67,000111
2014-01-03,36.91,99.51,63.41,16.41,90.66,137.62,010101
2014-01-06,36.13,99.66,61.89,16.66,89.91,138.41,111011
2014-01-07,36.41,101.07,62.14,16.5,90.31,140.51,000101
2014-01-08,35.76,100.74,61.25,16.58,89.34,140.82,000101
2014-01-09,35.53,99.76,59.29,16.83,88.98,142.13,111010
